190	-2.51572457269524
191	-19.4285234340428
192	-10.4911555114516
193	-22.7498906998169
194	-13.3240382697756
195	-10.0091851344717
196	-7.93890989200574
197	-0.985357337109928
198	-4.81954296594672
199	-5.97037421193777
200	-10.145583672465
201	-15.7580913457258
202	-19.9375475635051
203	-21.3664161605748
204	-24.6185515980101
205	-28.4966474654726
206	-31.287851026412
207	-32.3380516098475
208	-32.5826508688433
209	-32.73313546843
210	-32.1350398139264
211	-32.1455881659895
212	-31.9123371188031
213	-31.6153412545285
214	-31.2100656520132
215	-31.7921768694906
216	-31.7071406289133
217	-32.4055455121395
218	-33.1015906335787
219	-33.2345681559686
220	-33.4995258941131
221	-33.3506867626141
222	-33.2755656340094
223	-32.3045926460558
224	-30.9964174710677
225	-30.0153394164708
226	-28.7331203124816
227	-26.7319755706984
228	-25.3897217149566
229	-23.0668610069719
230	-20.7835351883846
231	-18.7665172801195
232	-16.5732951607407
233	-14.5219694198032
234	-12.9679220031606
235	-10.9808014493678
236	-9.54791094767268
237	-8.43357697229044
238	-7.6273666746952
239	-6.69562334910828
240	-5.60823873469467
241	-5.10169999599488
242	-4.73821733584082
243	-4.33068943141535
244	-4.1244299874527
245	-3.75830597425561
246	-3.47699410968688
247	-3.56833694221062
248	-3.1792895292445
249	-3.39834389374034
250	-3.52777507681827
251	-3.15223470696402
252	-3.33623292805361
253	-3.17702165783749
254	-3.18084065232707
255	-2.9640572757533
256	-2.96952177897864
257	-3.07283119720581
258	-2.96384100402568
259	-2.78916770736834
260	-2.83499875865537
