190	-8.68757335166399
191	-13.941862255948
192	-9.87836230640848
193	-2.90703924127219
194	-13.9408101886836
195	8.30310902547656
196	4.58951717060009
197	5.29674080975326
198	2.81906347658787
199	-0.345772806172978
200	-5.88683942232201
201	-6.81168192509355
202	-11.403478825291
203	-11.5572523196533
204	-16.8117512767383
205	-19.5623474584793
206	-21.5229762910495
207	-23.4696120714332
208	-23.6285363353113
209	-22.7579866812518
210	-23.1401473078608
211	-22.7452308488499
212	-22.8831444737501
213	-23.2168866600784
214	-23.2371252180757
215	-23.4779923283349
216	-23.5786674540931
217	-24.8835004659857
218	-25.0938294822881
219	-25.5698448847573
220	-25.4867037020737
221	-25.6213656870984
222	-25.6394835608469
223	-24.7396553845858
224	-24.3654686989015
225	-23.0338737090192
226	-21.8680829409993
227	-19.8707958289598
228	-18.5787041029753
229	-16.7608464418265
230	-14.8695344040566
231	-12.9609613243298
232	-11.2333244178682
233	-9.49035862256071
234	-7.63081130912352
235	-6.22267286735421
236	-5.04726485161261
237	-4.13722915298553
238	-3.3295502339793
239	-2.53034558228633
240	-1.98450823515226
241	-1.18355376276031
242	-1.09779670216606
243	-0.722399888441057
244	-0.485842861495557
245	-0.532155240463121
246	-0.294518746396708
247	-0.152091362516669
248	-0.21014806979785
249	-8.11921829496129E-02
250	-0.253638053710076
251	-9.21481839669905E-02
252	-0.190582500845245
253	8.32940015105328E-03
254	-0.127545621028328
255	-0.20545026737798
256	-0.21165227738367
257	-0.265695250914368
258	-0.36924975973633
259	-0.323480163130572
260	-0.235665109024377
